Date,Hour,Demand,Temp_F
11/09/2022,13,13491.0,75
12/09/2022,13,15814.0,73
13/09/2022,13,16317.1,72
14/09/2022,13,12833.4,74
15/09/2022,13,11328.6,65
16/09/2022,13,11002.0,65
17/09/2022,13,9589.3,64
18/09/2022,13,11583.3,77
19/09/2022,13,14838.9,66
20/09/2022,13,13484.1,66
21/09/2022,13,11864.0,65
22/09/2022,13,13455.2,67
23/09/2022,13,10821.7,56
24/09/2022,13,9135.7,63
25/09/2022,13,10214.2,64
26/09/2022,13,11464.6,68
27/09/2022,13,11430.0,67
28/09/2022,13,11153.0,65
29/09/2022,13,10413.7,62
30/09/2022,13,10787.3,58
01/10/2022,13,11883.6,55
02/10/2022,13,10975.2,54
03/10/2022,13,10910.2,52
04/10/2022,13,12307.8,54
05/10/2022,13,12506.1,56
06/10/2022,13,10333.4,68
07/10/2022,13,11171.2,70
08/10/2022,13,8888.5,54
09/10/2022,13,8269.1,56
10/10/2022,13,10646.2,59
11/10/2022,13,10228.1,58
12/10/2022,13,10645.4,69
13/10/2022,13,12631.3,66
14/10/2022,13,12351.8,61
15/10/2022,13,8231.8,63
16/10/2022,13,8678.7,61
17/10/2022,13,13160.3,53
18/10/2022,13,11411.1,58
19/10/2022,13,10095.0,53
20/10/2022,13,9655.6,53
21/10/2022,13,9345.9,56
22/10/2022,13,8946.7,62
23/10/2022,13,11338.4,56
24/10/2022,13,13312.4,56
25/10/2022,13,13329.8,62
26/10/2022,13,13552.7,64
27/10/2022,13,9715.4,63
28/10/2022,13,10308.1,50
29/10/2022,13,8867.2,53
30/10/2022,13,9618.3,58
31/10/2022,13,12356.4,62
01/11/2022,13,12444.9,60
02/11/2022,13,9783.8,65
03/11/2022,13,9676.4,59
04/11/2022,13,10580.6,64
05/11/2022,13,10633.6,71
06/11/2022,13,11023.3,74
07/11/2022,13,11372.2,73
08/11/2022,13,10088.4,52
09/11/2022,13,10614.3,47
10/11/2022,13,10216.8,63
11/11/2022,13,12164.9,66
12/11/2022,13,10617.9,69
13/11/2022,13,11438.0,48
14/11/2022,13,10998.7,41
15/11/2022,13,12354.2,40
16/11/2022,13,13445.4,47
17/11/2022,13,10986.9,43
18/11/2022,13,11552.6,42
19/11/2022,13,10677.7,39
20/11/2022,13,10606.5,36
21/11/2022,13,11846.7,34
22/11/2022,13,12068.0,45
23/11/2022,13,11880.1,48
24/11/2022,13,12347.6,43
25/11/2022,13,12253.2,48
26/11/2022,13,10411.7,48
27/11/2022,13,12178.3,51
28/11/2022,13,12147.0,49
29/11/2022,13,12391.0,39
30/11/2022,13,13248.5,45
01/12/2022,13,11535.0,40
02/12/2022,13,12196.0,41
03/12/2022,13,13423.4,55
04/12/2022,13,10151.4,41
05/12/2022,13,11708.4,45
06/12/2022,13,13713.6,50
07/12/2022,13,13694.6,55
08/12/2022,13,10849.2,50
09/12/2022,13,9884.4,44
10/12/2022,13,12202.3,33
11/12/2022,13,14316.2,29
12/12/2022,13,12778.1,31
13/12/2022,13,13002.8,36
14/12/2022,13,13395.6,32
15/12/2022,13,14179.5,39
16/12/2022,13,14321.7,39
17/12/2022,13,12335.6,41
18/12/2022,13,12240.1,37
19/12/2022,13,12954.2,38
20/12/2022,13,13422.1,37
21/12/2022,13,13698.4,34
22/12/2022,13,14439.2,36
23/12/2022,13,12063.7,53
24/12/2022,13,14472.6,14
25/12/2022,13,14670.5,23
26/12/2022,13,14579.9,28
27/12/2022,13,14266.5,32
28/12/2022,13,13944.9,37
29/12/2022,13,13526.5,47
30/12/2022,13,12688.1,56
31/12/2022,13,12513.7,50
01/01/2023,13,10916.0,50
02/01/2023,13,11347.5,44
03/01/2023,13,13572.9,39
04/01/2023,13,13246.6,44
05/01/2023,13,14486.3,41
06/01/2023,13,14387.5,35
07/01/2023,13,12534.4,40
08/01/2023,13,11913.2,33
09/01/2023,13,13242.4,38
10/01/2023,13,12271.4,38
11/01/2023,13,13948.7,30
12/01/2023,13,15563.6,33
13/01/2023,13,13567.1,50
14/01/2023,13,12894.6,32
15/01/2023,13,12199.0,35
16/01/2023,13,13682.8,33
17/01/2023,13,13413.9,43
18/01/2023,13,13772.4,47
19/01/2023,13,13831.6,39
20/01/2023,13,15106.1,35
21/01/2023,13,12957.6,33
22/01/2023,13,13244.7,33
23/01/2023,13,15208.0,33
24/01/2023,13,13350.9,37
25/01/2023,13,15728.7,34
26/01/2023,13,13746.9,44
27/01/2023,13,12944.3,37
28/01/2023,13,11647.5,46
29/01/2023,13,12664.7,45
30/01/2023,13,13418.5,43
31/01/2023,13,12197.4,34
01/02/2023,13,14294.8,27
02/02/2023,13,13223.2,32
03/02/2023,13,16231.7,15
04/02/2023,13,15992.4,5
05/02/2023,13,12568.7,41
06/02/2023,13,12653.1,47
07/02/2023,13,13527.2,31
08/02/2023,13,11326.6,45
09/02/2023,13,14176.5,41
10/02/2023,13,10712.1,57
11/02/2023,13,10205.6,40
12/02/2023,13,11098.8,44
13/02/2023,13,12144.5,43
14/02/2023,13,10635.2,48
15/02/2023,13,12028.1,51
16/02/2023,13,11130.3,59
17/02/2023,13,13370.5,53
18/02/2023,13,10894.0,33
19/02/2023,13,12237.6,42
20/02/2023,13,12630.6,52
21/02/2023,13,13729.9,36
22/02/2023,13,12881.1,40
23/02/2023,13,15108.6,28
24/02/2023,13,12372.4,30
25/02/2023,13,15702.0,17
26/02/2023,13,13567.7,29
27/02/2023,13,13267.5,32
28/02/2023,13,15501.6,33
01/03/2023,13,13246.0,39
02/03/2023,13,13526.5,38
03/03/2023,13,11315.9,40
04/03/2023,13,14613.8,36
05/03/2023,13,11540.4,41
06/03/2023,13,11276.7,46
07/03/2023,13,12905.4,38
08/03/2023,13,12614.9,41
09/03/2023,13,12190.3,45
10/03/2023,13,10658.7,44
11/03/2023,13,13057.7,37
12/03/2023,13,10585.8,41
13/03/2023,13,14305.6,41
14/03/2023,13,15052.3,35
15/03/2023,13,11768.0,38
16/03/2023,13,10556.9,42
17/03/2023,13,12461.1,46
18/03/2023,13,8549.5,45
19/03/2023,13,10521.0,34
20/03/2023,13,10051.1,42
21/03/2023,13,9853.7,52
22/03/2023,13,10074.6,47
23/03/2023,13,12940.9,53
24/03/2023,13,9501.0,45
25/03/2023,13,13255.0,40
26/03/2023,13,8878.2,51
27/03/2023,13,9960.7,52
28/03/2023,13,13204.2,41
29/03/2023,13,8386.3,46
30/03/2023,13,9235.4,36
31/03/2023,13,11941.5,44
01/04/2023,13,11794.7,45
02/04/2023,13,8159.8,43
03/04/2023,13,9643.2,47
04/04/2023,13,11107.9,56
05/04/2023,13,13687.6,45
06/04/2023,13,11007.6,50
07/04/2023,13,8353.5,55
08/04/2023,13,7627.1,44
09/04/2023,13,7586.4,47
10/04/2023,13,8483.6,57
11/04/2023,13,8510.5,68
12/04/2023,13,9165.8,68
13/04/2023,13,9535.3,78
14/04/2023,13,11494.4,82
15/04/2023,13,9743.4,62
16/04/2023,13,10276.6,59
17/04/2023,13,12324.1,52
18/04/2023,13,10283.2,52
19/04/2023,13,9635.0,47
20/04/2023,13,8917.8,52
21/04/2023,13,8807.3,56
22/04/2023,13,9904.1,53
23/04/2023,13,12004.3,50
24/04/2023,13,11123.7,52
25/04/2023,13,9977.9,53
26/04/2023,13,9244.6,52
27/04/2023,13,10840.0,51
28/04/2023,13,8780.3,57
29/04/2023,13,11227.8,52
30/04/2023,13,11660.6,50
01/05/2023,13,9316.6,57
02/05/2023,13,12010.9,52
03/05/2023,13,11448.3,51
04/05/2023,13,11983.7,48
05/05/2023,13,10967.4,53
06/05/2023,13,8186.0,69
07/05/2023,13,8048.4,73
08/05/2023,13,8969.4,70
09/05/2023,13,9081.0,59
10/05/2023,13,8244.1,66
11/05/2023,13,9121.2,75
12/05/2023,13,10572.1,78
13/05/2023,13,9206.9,75
14/05/2023,13,7319.4,61
15/05/2023,13,8596.7,66
16/05/2023,13,9021.4,71
17/05/2023,13,7492.5,55
18/05/2023,13,8092.7,56
19/05/2023,13,7935.3,65
