Date,Hr_End,DA_Demand,Dry_Bulb
06/02/2021,5,12203.1,31
06/02/2021,6,12438.9,29
06/02/2021,7,12588.2,29
06/02/2021,8,12980.7,27
06/02/2021,9,13033.8,27
06/02/2021,10,13270.7,30
06/02/2021,11,13101.8,34
06/02/2021,12,12935.9,36
06/02/2021,13,12752.7,38
06/02/2021,14,12758.0,39
06/02/2021,15,12991.1,40
06/02/2021,16,12893.7,40
06/02/2021,17,13711.9,39
06/02/2021,18,15117.1,38
06/02/2021,19,15213.5,36
06/02/2021,20,14729.3,35
06/02/2021,21,14181.4,34
06/02/2021,22,13448.5,33
06/02/2021,23,12693.5,32
06/02/2021,24,11862.9,29
07/02/2021,1,11936.2,28
07/02/2021,2,11562.3,26
07/02/2021,3,11426.2,25
07/02/2021,4,11449.7,25
07/02/2021,5,11564.1,25
07/02/2021,6,11974.4,24
07/02/2021,7,12443.1,24
07/02/2021,8,13084.0,25
07/02/2021,9,13739.6,27
07/02/2021,10,14311.1,29
07/02/2021,11,14468.6,30
07/02/2021,12,14696.0,30
07/02/2021,13,14556.8,28
07/02/2021,14,14532.1,28
07/02/2021,15,14505.4,28
07/02/2021,16,14672.1,28
07/02/2021,17,15374.9,28
07/02/2021,18,16234.0,28
07/02/2021,19,15835.7,28
07/02/2021,20,15319.6,28
07/02/2021,21,14772.5,27
07/02/2021,22,13941.8,28
07/02/2021,23,12924.1,28
07/02/2021,24,12119.7,27
08/02/2021,1,11605.2,26
08/02/2021,2,11702.2,24
08/02/2021,3,11660.0,22
08/02/2021,4,11756.2,20
08/02/2021,5,11957.9,19
08/02/2021,6,12809.7,18
08/02/2021,7,14510.2,17
08/02/2021,8,15482.3,15
08/02/2021,9,15712.0,16
08/02/2021,10,15570.9,18
08/02/2021,11,15255.3,20
08/02/2021,12,14981.8,21
08/02/2021,13,14593.6,23
08/02/2021,14,14476.0,25
08/02/2021,15,14486.6,26
08/02/2021,16,14758.3,27
08/02/2021,17,15837.6,26
08/02/2021,18,17279.0,25
08/02/2021,19,17255.3,24
08/02/2021,20,16710.4,23
08/02/2021,21,15947.0,21
08/02/2021,22,14931.8,21
08/02/2021,23,13622.7,19
08/02/2021,24,12867.1,19
09/02/2021,1,13100.3,19
09/02/2021,2,13160.6,18
09/02/2021,3,13045.6,18
09/02/2021,4,13037.1,18
09/02/2021,5,13110.9,19
09/02/2021,6,13552.6,19
09/02/2021,7,15455.4,19
09/02/2021,8,16603.5,20
09/02/2021,9,16686.2,20
09/02/2021,10,16733.5,21
09/02/2021,11,16644.4,22
09/02/2021,12,16679.7,24
09/02/2021,13,16721.6,24
09/02/2021,14,16725.4,24
09/02/2021,15,16673.9,24
09/02/2021,16,16472.1,25
09/02/2021,17,17079.4,25
09/02/2021,18,17940.9,25
09/02/2021,19,17723.7,25
09/02/2021,20,16744.7,24
09/02/2021,21,15893.3,23
09/02/2021,22,14805.2,24
09/02/2021,23,13352.0,23
09/02/2021,24,12761.9,22
10/02/2021,1,12725.1,22
10/02/2021,2,12797.7,20
10/02/2021,3,12672.4,18
10/02/2021,4,12596.6,20
10/02/2021,5,12829.6,19
10/02/2021,6,13199.7,16
10/02/2021,7,14935.4,15
10/02/2021,8,15634.8,14
10/02/2021,9,15649.2,16
10/02/2021,10,15514.3,21
10/02/2021,11,15406.1,24
10/02/2021,12,15135.8,26
10/02/2021,13,14889.9,28
10/02/2021,14,14741.1,28
10/02/2021,15,14889.0,29
10/02/2021,16,15074.1,29
10/02/2021,17,15898.6,29
10/02/2021,18,17278.4,27
10/02/2021,19,17220.4,25
10/02/2021,20,16626.9,23
10/02/2021,21,15932.8,23
10/02/2021,22,15160.8,21
10/02/2021,23,13737.9,20
10/02/2021,24,12947.8,22
11/02/2021,1,13163.9,22
11/02/2021,2,13125.5,22
11/02/2021,3,12977.5,21
11/02/2021,4,13010.0,21
11/02/2021,5,13351.5,19
11/02/2021,6,13845.9,19
11/02/2021,7,15743.7,19
11/02/2021,8,16525.8,19
11/02/2021,9,16789.0,19
11/02/2021,10,16398.7,21
11/02/2021,11,15827.0,24
11/02/2021,12,15639.8,26
11/02/2021,13,15351.3,28
11/02/2021,14,15361.8,28
11/02/2021,15,15330.3,29
11/02/2021,16,15272.5,29
11/02/2021,17,16034.5,28
11/02/2021,18,17514.4,26
11/02/2021,19,17608.9,25
11/02/2021,20,17020.6,23
11/02/2021,21,16303.6,22
11/02/2021,22,15611.7,21
11/02/2021,23,14359.2,20
11/02/2021,24,13386.5,19
12/02/2021,1,12683.7,17
12/02/2021,2,12459.7,16
12/02/2021,3,12485.4,15
12/02/2021,4,12519.0,14
12/02/2021,5,12857.4,12
12/02/2021,6,14052.2,10
12/02/2021,7,15829.9,9
12/02/2021,8,16855.9,9
12/02/2021,9,16978.2,10
12/02/2021,10,16562.0,13
12/02/2021,11,16051.5,16
12/02/2021,12,15738.7,19
12/02/2021,13,15448.8,21
12/02/2021,14,15191.6,23
12/02/2021,15,15277.7,24
12/02/2021,16,15504.4,24
12/02/2021,17,15927.8,24
12/02/2021,18,17163.4,24
12/02/2021,19,17228.6,23
12/02/2021,20,16620.7,23
12/02/2021,21,15926.1,22
12/02/2021,22,15168.5,21
12/02/2021,23,14266.1,21
12/02/2021,24,13588.2,21
13/02/2021,1,12788.5,21
13/02/2021,2,12588.5,20
13/02/2021,3,12432.6,20
13/02/2021,4,12326.8,19
13/02/2021,5,12486.7,18
13/02/2021,6,12991.2,18
13/02/2021,7,13679.0,16
13/02/2021,8,14338.4,15
13/02/2021,9,14953.5,16
13/02/2021,10,15231.0,17
13/02/2021,11,14962.4,19
13/02/2021,12,14818.6,21
13/02/2021,13,14603.6,23
13/02/2021,14,14289.2,24
13/02/2021,15,14352.9,25
13/02/2021,16,14391.3,25
13/02/2021,17,15190.8,26
13/02/2021,18,16456.0,26
13/02/2021,19,16429.0,25
13/02/2021,20,15679.1,25
13/02/2021,21,15057.2,25
13/02/2021,22,14358.6,25
13/02/2021,23,13392.7,25
13/02/2021,24,12797.0,25
14/02/2021,1,12363.5,25
14/02/2021,2,12220.5,25
14/02/2021,3,12053.3,26
14/02/2021,4,11912.0,25
14/02/2021,5,11986.0,25
14/02/2021,6,12220.2,25
14/02/2021,7,12627.2,25
14/02/2021,8,13439.6,25
14/02/2021,9,14177.1,26
14/02/2021,10,14493.7,27
14/02/2021,11,15108.7,28
14/02/2021,12,15325.7,29
14/02/2021,13,15265.5,31
14/02/2021,14,15120.6,32
14/02/2021,15,14958.3,33
14/02/2021,16,15154.2,33
14/02/2021,17,15842.5,33
14/02/2021,18,16768.8,33
14/02/2021,19,16721.5,32
14/02/2021,20,15972.1,32
14/02/2021,21,15030.2,32
14/02/2021,22,14045.1,31
14/02/2021,23,12887.4,30
14/02/2021,24,12013.2,30
15/02/2021,1,11563.2,29
15/02/2021,2,11212.2,29
15/02/2021,3,11149.9,28
15/02/2021,4,11198.6,28
15/02/2021,5,11379.3,28
15/02/2021,6,12028.3,28
15/02/2021,7,13089.4,28
15/02/2021,8,14219.8,28
15/02/2021,9,14702.4,28
15/02/2021,10,15082.7,29
15/02/2021,11,15312.5,29
15/02/2021,12,15447.9,29
15/02/2021,13,15417.2,30
15/02/2021,14,15369.2,30
15/02/2021,15,15339.1,30
15/02/2021,16,15391.3,30
15/02/2021,17,16009.8,29
15/02/2021,18,17004.3,28
15/02/2021,19,16890.8,28
15/02/2021,20,15906.0,28
15/02/2021,21,15026.6,28
15/02/2021,22,14114.1,28
15/02/2021,23,13027.6,28
15/02/2021,24,12059.6,28
16/02/2021,1,11763.8,28
16/02/2021,2,11402.6,30
16/02/2021,3,11184.9,30
16/02/2021,4,11049.1,30
16/02/2021,5,11266.6,32
16/02/2021,6,12067.0,32
16/02/2021,7,13483.5,33
16/02/2021,8,14563.3,33
16/02/2021,9,15159.4,34
16/02/2021,10,15306.0,35
16/02/2021,11,15287.0,36
16/02/2021,12,15260.6,35
16/02/2021,13,15152.8,37
16/02/2021,14,14895.2,38
16/02/2021,15,14676.6,37
16/02/2021,16,14765.8,37
16/02/2021,17,15438.5,37
16/02/2021,18,16534.3,38
16/02/2021,19,16608.0,39
16/02/2021,20,15703.4,39
16/02/2021,21,14842.7,37
16/02/2021,22,14056.8,35
16/02/2021,23,12905.4,33
16/02/2021,24,11866.2,32
17/02/2021,1,11718.6,30
17/02/2021,2,11696.2,27
17/02/2021,3,11739.7,26
17/02/2021,4,11657.8,24
17/02/2021,5,11799.7,23
17/02/2021,6,12322.6,22
17/02/2021,7,14440.3,21
17/02/2021,8,15587.2,20
17/02/2021,9,15437.9,21
17/02/2021,10,15320.8,22
17/02/2021,11,14872.4,23
17/02/2021,12,14735.8,24
17/02/2021,13,14312.7,26
17/02/2021,14,14279.3,28
17/02/2021,15,14281.0,29
17/02/2021,16,14621.9,29
17/02/2021,17,15440.4,29
17/02/2021,18,16863.2,28
17/02/2021,19,17209.1,27
17/02/2021,20,16632.7,25
17/02/2021,21,15941.0,23
17/02/2021,22,15153.3,23
17/02/2021,23,14070.7,22
17/02/2021,24,12987.0,22
18/02/2021,1,12629.0,22
18/02/2021,2,12477.5,22
18/02/2021,3,12423.2,23
18/02/2021,4,12446.4,23
18/02/2021,5,12575.3,23
18/02/2021,6,13255.2,22
18/02/2021,7,14803.6,22
18/02/2021,8,16030.1,22
18/02/2021,9,16382.3,22
18/02/2021,10,16341.6,24
18/02/2021,11,16457.8,24
18/02/2021,12,16616.7,25
18/02/2021,13,16579.8,26
18/02/2021,14,16373.8,25
18/02/2021,15,16161.9,26
18/02/2021,16,16207.7,27
18/02/2021,17,16764.9,26
18/02/2021,18,17697.1,26
18/02/2021,19,17614.1,25
18/02/2021,20,16705.3,25
18/02/2021,21,15809.4,25
18/02/2021,22,14623.0,26
18/02/2021,23,13485.0,25
18/02/2021,24,12435.0,26
19/02/2021,1,12122.8,26
19/02/2021,2,11785.4,26
19/02/2021,3,11607.6,25
19/02/2021,4,11524.9,25
19/02/2021,5,11782.6,24
19/02/2021,6,12596.3,24
19/02/2021,7,14073.3,24
19/02/2021,8,15212.3,24
19/02/2021,9,15821.6,24
19/02/2021,10,16149.8,25
19/02/2021,11,16421.3,26
19/02/2021,12,16577.3,27
19/02/2021,13,16516.3,28
19/02/2021,14,16441.5,28
19/02/2021,15,16343.9,28
19/02/2021,16,16304.0,29
19/02/2021,17,16534.3,29
19/02/2021,18,17153.0,28
19/02/2021,19,16796.7,28
19/02/2021,20,16009.6,28
19/02/2021,21,15351.4,27
19/02/2021,22,14249.9,27
19/02/2021,23,13361.2,27
19/02/2021,24,12515.2,27
20/02/2021,1,11928.3,27
20/02/2021,2,11850.5,27
20/02/2021,3,11661.4,26
20/02/2021,4,11571.9,27
20/02/2021,5,11707.7,26
20/02/2021,6,12057.2,25
20/02/2021,7,12494.8,25
20/02/2021,8,13203.3,24
20/02/2021,9,13904.8,24
20/02/2021,10,14043.3,27
20/02/2021,11,14072.8,28
20/02/2021,12,14006.2,29
20/02/2021,13,13873.7,30
20/02/2021,14,13769.7,30
20/02/2021,15,13817.4,31
20/02/2021,16,14117.3,31
20/02/2021,17,14939.7,30
20/02/2021,18,16072.5,29
20/02/2021,19,16195.0,28
20/02/2021,20,15445.4,27
20/02/2021,21,15417.8,27
20/02/2021,22,14467.3,25
20/02/2021,23,13581.8,25
20/02/2021,24,12860.3,24
21/02/2021,1,11828.0,22
21/02/2021,2,11962.6,21
21/02/2021,3,11954.5,20
21/02/2021,4,11932.9,20
21/02/2021,5,12048.1,19
21/02/2021,6,12065.7,18
21/02/2021,7,12435.8,17
21/02/2021,8,13290.8,17
21/02/2021,9,13666.1,20
21/02/2021,10,13502.7,23
21/02/2021,11,13383.7,26
21/02/2021,12,13522.5,28
21/02/2021,13,13099.1,30
21/02/2021,14,13126.5,31
21/02/2021,15,13168.6,32
21/02/2021,16,13493.9,33
21/02/2021,17,14390.3,32
21/02/2021,18,15784.6,32
21/02/2021,19,16161.0,29
21/02/2021,20,15532.9,28
21/02/2021,21,14944.0,26
21/02/2021,22,14233.5,24
21/02/2021,23,13561.2,22
21/02/2021,24,12690.3,21
22/02/2021,1,12128.3,20
22/02/2021,2,12137.2,20
22/02/2021,3,11982.6,19
22/02/2021,4,12011.5,19
22/02/2021,5,12076.8,20
22/02/2021,6,13026.3,21
22/02/2021,7,14420.1,22
22/02/2021,8,15478.5,23
22/02/2021,9,15710.6,24
22/02/2021,10,15451.1,26
22/02/2021,11,15343.6,29
22/02/2021,12,15476.0,32
22/02/2021,13,15333.3,35
22/02/2021,14,15221.7,36
22/02/2021,15,14984.7,35
22/02/2021,16,15103.3,34
22/02/2021,17,15447.2,34
22/02/2021,18,16441.9,35
22/02/2021,19,16251.2,35
22/02/2021,20,15525.6,36
22/02/2021,21,14810.6,36
22/02/2021,22,13780.0,36
22/02/2021,23,12662.2,35
22/02/2021,24,11731.0,34
23/02/2021,1,11911.2,33
23/02/2021,2,11623.3,33
23/02/2021,3,11729.7,32
23/02/2021,4,11723.8,33
23/02/2021,5,11802.1,33
23/02/2021,6,12253.9,33
23/02/2021,7,13649.3,33
23/02/2021,8,14578.1,32
23/02/2021,9,14886.1,34
23/02/2021,10,14401.8,35
23/02/2021,11,14727.0,38
23/02/2021,12,14730.8,39
23/02/2021,13,14724.2,40
23/02/2021,14,14445.6,41
23/02/2021,15,14495.9,40
23/02/2021,16,14846.6,39
23/02/2021,17,15238.3,39
23/02/2021,18,16174.7,38
23/02/2021,19,16253.2,38
23/02/2021,20,15475.8,37
23/02/2021,21,14740.4,37
23/02/2021,22,13739.2,37
23/02/2021,23,13057.5,37
23/02/2021,24,12033.7,38
24/02/2021,1,11466.3,39
24/02/2021,2,11110.8,38
24/02/2021,3,11228.1,38
24/02/2021,4,10999.3,38
24/02/2021,5,11243.8,38
24/02/2021,6,11624.6,37
24/02/2021,7,12994.4,36
24/02/2021,8,13753.1,36
24/02/2021,9,13825.4,38
24/02/2021,10,13226.6,40
24/02/2021,11,13242.8,43
24/02/2021,12,13012.6,44
24/02/2021,13,12949.8,46
24/02/2021,14,13007.1,46
24/02/2021,15,13060.6,47
24/02/2021,16,13504.3,47
24/02/2021,17,14056.5,47
24/02/2021,18,15053.2,46
24/02/2021,19,15343.8,44
24/02/2021,20,14720.7,43
24/02/2021,21,13988.8,42
24/02/2021,22,12693.5,42
24/02/2021,23,11532.1,42
24/02/2021,24,10735.5,44
25/02/2021,1,10249.9,44
25/02/2021,2,10159.5,44
25/02/2021,3,10044.1,44
25/02/2021,4,9990.8,44
25/02/2021,5,10081.0,44
25/02/2021,6,10491.8,41
25/02/2021,7,11909.8,40
25/02/2021,8,12710.8,38
25/02/2021,9,12861.9,39
25/02/2021,10,12206.9,39
25/02/2021,11,12143.5,40
25/02/2021,12,11966.5,40
25/02/2021,13,11814.3,41
25/02/2021,14,11907.8,41
25/02/2021,15,11992.4,42
25/02/2021,16,12418.9,42
25/02/2021,17,13238.0,42
25/02/2021,18,14589.7,40
25/02/2021,19,14964.9,38
25/02/2021,20,14614.1,37
25/02/2021,21,14008.3,34
25/02/2021,22,13120.2,33
25/02/2021,23,12422.6,32
25/02/2021,24,11464.6,31
26/02/2021,1,11005.6,30
26/02/2021,2,10658.6,29
26/02/2021,3,10529.8,29
26/02/2021,4,10569.7,28
26/02/2021,5,10990.0,27
26/02/2021,6,11689.1,26
26/02/2021,7,13195.9,26
26/02/2021,8,14009.5,26
26/02/2021,9,13620.5,28
26/02/2021,10,12853.0,30
26/02/2021,11,12593.6,32
26/02/2021,12,12598.7,34
26/02/2021,13,12505.8,35
26/02/2021,14,12460.5,37
26/02/2021,15,12579.0,39
26/02/2021,16,12982.9,38
26/02/2021,17,13806.1,38
26/02/2021,18,14865.5,37
26/02/2021,19,15488.0,35
26/02/2021,20,14999.0,34
26/02/2021,21,14417.3,33
26/02/2021,22,13638.2,32
26/02/2021,23,12865.4,31
26/02/2021,24,11829.0,31
27/02/2021,1,11318.8,30
27/02/2021,2,10971.1,29
27/02/2021,3,10885.0,30
27/02/2021,4,10787.6,31
27/02/2021,5,10951.8,31
27/02/2021,6,11012.5,31
27/02/2021,7,11550.9,31
27/02/2021,8,12059.0,31
27/02/2021,9,12839.4,32
27/02/2021,10,13509.6,33
27/02/2021,11,13695.6,34
27/02/2021,12,13796.5,35
27/02/2021,13,13518.3,37
27/02/2021,14,13417.2,39
27/02/2021,15,13336.2,41
27/02/2021,16,13087.9,42
27/02/2021,17,13387.8,43
27/02/2021,18,14101.8,43
27/02/2021,19,14426.8,42
27/02/2021,20,13734.4,40
27/02/2021,21,13025.6,38
27/02/2021,22,12217.1,38
27/02/2021,23,11512.3,37
27/02/2021,24,10754.1,39
28/02/2021,1,10639.9,39
28/02/2021,2,10611.0,38
28/02/2021,3,10853.2,38
28/02/2021,4,10688.9,36
28/02/2021,5,10670.0,35
28/02/2021,6,10667.8,34
28/02/2021,7,11043.1,33
28/02/2021,8,11613.0,34
28/02/2021,9,12133.5,35
28/02/2021,10,12567.6,36
28/02/2021,11,12655.8,39
28/02/2021,12,12984.0,40
28/02/2021,13,13072.8,41
28/02/2021,14,12989.0,42
28/02/2021,15,13091.8,42
28/02/2021,16,13523.3,42
28/02/2021,17,13986.5,41
28/02/2021,18,14767.1,40
28/02/2021,19,14660.9,39
28/02/2021,20,14187.6,38
28/02/2021,21,13650.7,38
28/02/2021,22,12819.1,38
28/02/2021,23,11813.0,38
28/02/2021,24,10772.3,37
01/03/2021,1,11273.4,36
01/03/2021,2,11120.3,36
01/03/2021,3,11078.4,36
01/03/2021,4,10985.7,36
01/03/2021,5,11309.1,36
01/03/2021,6,11937.9,37
01/03/2021,7,12752.1,37
01/03/2021,8,13773.5,37
01/03/2021,9,14108.3,38
01/03/2021,10,14156.0,39
01/03/2021,11,14119.8,40
01/03/2021,12,13975.2,40
01/03/2021,13,13727.9,40
01/03/2021,14,13719.2,41
01/03/2021,15,13522.6,43
01/03/2021,16,13407.8,43
01/03/2021,17,13875.3,42
01/03/2021,18,14924.6,40
01/03/2021,19,15322.7,36
01/03/2021,20,14915.2,35
01/03/2021,21,14481.7,34
01/03/2021,22,13569.8,32
01/03/2021,23,12466.9,30
01/03/2021,24,11780.7,27
02/03/2021,1,12390.5,24
02/03/2021,2,12161.6,21
02/03/2021,3,12085.6,19
02/03/2021,4,12198.2,17
02/03/2021,5,12277.0,15
02/03/2021,6,12883.5,13
02/03/2021,7,14271.6,13
02/03/2021,8,15149.8,12
02/03/2021,9,15122.9,13
02/03/2021,10,14779.8,15
02/03/2021,11,14483.3,17
02/03/2021,12,14117.0,18
02/03/2021,13,13532.1,21
02/03/2021,14,13421.0,23
02/03/2021,15,13647.8,25
02/03/2021,16,13941.5,26
02/03/2021,17,14886.4,26
02/03/2021,18,15863.2,26
02/03/2021,19,16568.1,24
02/03/2021,20,16107.3,24
02/03/2021,21,15486.5,23
02/03/2021,22,14549.4,23
02/03/2021,23,13292.9,22
02/03/2021,24,12420.1,21
03/03/2021,1,12155.8,22
03/03/2021,2,11803.9,22
03/03/2021,3,11719.7,22
03/03/2021,4,11763.2,23
03/03/2021,5,11724.4,24
03/03/2021,6,12502.1,24
03/03/2021,7,13826.4,25
03/03/2021,8,14499.1,26
03/03/2021,9,14456.7,28
03/03/2021,10,13929.6,32
03/03/2021,11,13501.6,36
03/03/2021,12,13460.9,39
03/03/2021,13,13341.2,41
03/03/2021,14,13039.5,43
03/03/2021,15,13107.1,44
03/03/2021,16,13061.5,45
03/03/2021,17,13499.4,45
03/03/2021,18,14615.2,44
03/03/2021,19,14938.1,41
03/03/2021,20,14532.1,41
03/03/2021,21,13942.7,40
03/03/2021,22,13155.5,39
03/03/2021,23,11992.9,39
03/03/2021,24,11057.1,38
04/03/2021,1,12069.4,37
04/03/2021,2,11809.4,37
04/03/2021,3,11711.7,36
04/03/2021,4,11591.7,34
04/03/2021,5,11781.8,33
04/03/2021,6,12497.8,33
04/03/2021,7,13513.5,32
04/03/2021,8,14174.5,33
04/03/2021,9,14162.8,34
04/03/2021,10,13347.5,35
04/03/2021,11,13058.3,36
04/03/2021,12,12964.8,36
04/03/2021,13,12654.9,37
04/03/2021,14,12813.0,37
04/03/2021,15,12916.5,37
04/03/2021,16,13124.2,37
04/03/2021,17,13919.4,36
04/03/2021,18,15033.2,34
04/03/2021,19,15843.5,32
04/03/2021,20,15351.3,31
04/03/2021,21,14805.5,29
04/03/2021,22,13898.3,28
04/03/2021,23,12939.2,26
04/03/2021,24,11899.2,25
05/03/2021,1,12066.9,24
05/03/2021,2,11809.0,23
05/03/2021,3,11723.0,23
05/03/2021,4,11782.2,22
05/03/2021,5,12188.3,22
05/03/2021,6,12956.7,21
05/03/2021,7,14078.6,21
05/03/2021,8,14862.2,21
05/03/2021,9,14826.5,22
05/03/2021,10,14202.5,23
05/03/2021,11,14151.3,25
05/03/2021,12,14035.1,26
05/03/2021,13,13878.6,28
05/03/2021,14,13683.2,29
05/03/2021,15,13681.8,31
05/03/2021,16,13793.7,32
05/03/2021,17,14537.4,32
05/03/2021,18,15540.1,31
05/03/2021,19,16080.2,29
05/03/2021,20,15600.1,28
05/03/2021,21,14899.3,28
05/03/2021,22,14162.5,27
05/03/2021,23,13241.4,26
05/03/2021,24,12156.0,25
06/03/2021,1,11807.1,25
06/03/2021,2,11533.7,24
06/03/2021,3,11442.6,23
06/03/2021,4,11388.4,22
06/03/2021,5,11493.9,21
06/03/2021,6,11944.1,21
06/03/2021,7,12704.4,20
06/03/2021,8,13115.6,20
06/03/2021,9,13342.1,22
06/03/2021,10,13285.0,24
06/03/2021,11,13062.5,26
06/03/2021,12,12793.9,28
06/03/2021,13,12584.6,29
06/03/2021,14,12484.0,30
06/03/2021,15,12544.6,31
06/03/2021,16,12902.6,32
06/03/2021,17,13682.4,31
06/03/2021,18,14532.0,30
06/03/2021,19,15073.0,28
06/03/2021,20,15002.4,27
06/03/2021,21,14330.5,26
06/03/2021,22,13838.8,25
06/03/2021,23,13050.0,24
06/03/2021,24,12518.2,23
07/03/2021,1,12217.1,22
07/03/2021,2,11960.7,22
07/03/2021,3,11825.8,22
07/03/2021,4,11621.2,21
07/03/2021,5,11698.9,20
07/03/2021,6,12024.0,20
07/03/2021,7,12377.3,18
07/03/2021,8,12865.5,20
07/03/2021,9,12856.5,23
07/03/2021,10,12735.0,25
07/03/2021,11,12741.6,27
07/03/2021,12,12475.6,29
07/03/2021,13,12300.6,31
07/03/2021,14,12104.4,33
07/03/2021,15,12168.5,35
07/03/2021,16,12592.2,36
07/03/2021,17,13623.4,36
07/03/2021,18,14707.0,35
07/03/2021,19,15296.9,33
07/03/2021,20,14953.1,31
07/03/2021,21,14336.0,30
07/03/2021,22,13503.9,29
07/03/2021,23,12681.0,28
07/03/2021,24,12041.9,27
08/03/2021,1,11382.8,26
08/03/2021,2,11202.3,24
08/03/2021,3,11172.5,24
08/03/2021,4,11265.3,23
08/03/2021,5,11649.9,22
08/03/2021,6,12656.2,21
08/03/2021,7,14124.8,20
08/03/2021,8,15038.2,21
08/03/2021,9,14962.7,24
08/03/2021,10,14197.7,27
08/03/2021,11,14022.5,30
08/03/2021,12,13468.5,33
08/03/2021,13,13153.2,35
08/03/2021,14,13062.9,36
08/03/2021,15,13123.8,37
08/03/2021,16,13308.3,38
08/03/2021,17,14203.0,38
08/03/2021,18,15472.6,37
08/03/2021,19,16201.0,35
08/03/2021,20,15545.9,33
08/03/2021,21,14862.0,33
08/03/2021,22,13672.5,33
08/03/2021,23,12451.1,33
08/03/2021,24,11663.2,34
09/03/2021,1,11480.2,34
09/03/2021,2,11387.1,34
09/03/2021,3,11236.4,34
09/03/2021,4,11230.8,34
09/03/2021,5,11387.7,35
09/03/2021,6,12049.9,36
09/03/2021,7,13284.2,35
09/03/2021,8,13742.9,36
09/03/2021,9,13513.3,39
09/03/2021,10,12454.9,44
09/03/2021,11,12393.7,49
09/03/2021,12,12246.2,53
09/03/2021,13,12149.7,55
09/03/2021,14,12270.1,56
09/03/2021,15,12299.8,56
09/03/2021,16,12434.2,56
09/03/2021,17,12812.7,54
09/03/2021,18,13975.9,52
09/03/2021,19,14860.4,49
09/03/2021,20,14450.3,46
09/03/2021,21,13721.4,43
09/03/2021,22,12595.3,41
09/03/2021,23,11655.2,39
09/03/2021,24,11275.1,37
10/03/2021,1,11040.9,35
10/03/2021,2,11065.0,35
10/03/2021,3,11020.7,33
10/03/2021,4,10844.2,31
10/03/2021,5,11080.5,31
10/03/2021,6,11997.7,30
10/03/2021,7,13579.3,30
10/03/2021,8,14004.7,32
10/03/2021,9,13628.4,36
10/03/2021,10,12414.4,39
10/03/2021,11,11856.9,42
10/03/2021,12,11591.6,44
10/03/2021,13,11577.1,46
10/03/2021,14,11569.1,48
10/03/2021,15,11527.4,50
10/03/2021,16,11812.0,50
10/03/2021,17,12447.9,50
10/03/2021,18,14063.5,49
10/03/2021,19,14974.1,46
10/03/2021,20,14269.4,44
10/03/2021,21,13237.3,42
10/03/2021,22,12369.2,40
10/03/2021,23,11213.3,39
10/03/2021,24,10258.5,38
11/03/2021,1,10817.0,38
11/03/2021,2,10411.4,37
11/03/2021,3,10488.5,37
11/03/2021,4,10208.1,37
11/03/2021,5,10485.3,38
11/03/2021,6,10800.9,38
11/03/2021,7,12262.1,38
11/03/2021,8,12534.9,41
11/03/2021,9,12390.6,43
11/03/2021,10,11888.8,46
11/03/2021,11,11736.5,50
11/03/2021,12,11580.1,53
11/03/2021,13,11361.1,58
11/03/2021,14,11300.4,63
11/03/2021,15,11281.8,66
11/03/2021,16,11665.1,68
11/03/2021,17,12384.1,66
11/03/2021,18,13173.2,64
11/03/2021,19,13994.3,60
11/03/2021,20,13336.5,57
11/03/2021,21,12411.1,56
11/03/2021,22,11365.0,54
11/03/2021,23,10354.8,54
11/03/2021,24,9534.8,53
12/03/2021,1,10117.4,53
12/03/2021,2,9919.8,52
12/03/2021,3,9726.8,53
12/03/2021,4,9599.4,54
12/03/2021,5,10020.4,54
12/03/2021,6,10513.5,53
12/03/2021,7,11368.0,54
12/03/2021,8,12158.5,52
12/03/2021,9,11875.9,53
12/03/2021,10,11411.0,55
12/03/2021,11,11239.0,57
12/03/2021,12,10972.4,57
12/03/2021,13,10958.3,59
12/03/2021,14,10943.4,60
12/03/2021,15,11114.1,62
12/03/2021,16,11049.2,62
12/03/2021,17,11820.5,61
12/03/2021,18,12728.9,59
12/03/2021,19,13431.7,56
12/03/2021,20,13025.4,54
12/03/2021,21,12248.9,51
12/03/2021,22,11676.9,50
12/03/2021,23,11215.9,49
12/03/2021,24,10258.6,45
13/03/2021,1,10011.1,43
13/03/2021,2,10016.1,39
13/03/2021,3,10062.8,36
13/03/2021,4,10006.3,34
13/03/2021,5,10222.4,32
13/03/2021,6,10649.4,30
13/03/2021,7,11100.1,29
13/03/2021,8,11360.1,30
13/03/2021,9,11453.8,31
13/03/2021,10,11000.3,34
13/03/2021,11,10409.2,37
13/03/2021,12,10324.7,39
13/03/2021,13,10071.0,41
13/03/2021,14,9951.6,43
13/03/2021,15,9974.8,43
13/03/2021,16,10299.4,44
13/03/2021,17,11147.2,44
13/03/2021,18,12618.3,43
13/03/2021,19,13632.1,41
13/03/2021,20,13401.4,39
13/03/2021,21,12917.2,38
13/03/2021,22,12198.2,36
13/03/2021,23,11544.2,36
13/03/2021,24,10905.2,34
14/03/2021,1,10130.5,34
14/03/2021,2,10201.95,34
14/03/2021,3,10273.4,35
14/03/2021,4,9747.6,35
14/03/2021,5,9816.8,35
14/03/2021,6,10162.0,34
14/03/2021,7,10483.6,34
14/03/2021,8,10499.1,34
14/03/2021,9,10505.1,35
14/03/2021,10,10209.1,38
14/03/2021,11,10369.3,40
14/03/2021,12,10425.4,42
14/03/2021,13,10363.2,43
