Date,Hour,Demand,Temp_F
16/05/2023,18,12807.0,76
17/05/2023,18,10865.5,55
18/05/2023,18,11150.6,61
19/05/2023,18,10601.4,67
20/05/2023,18,11382.8,62
21/05/2023,18,11061.5,71
22/05/2023,18,11648.0,65
23/05/2023,18,11110.7,65
24/05/2023,18,11813.5,69
25/05/2023,18,10332.4,64
26/05/2023,18,11196.5,68
27/05/2023,18,10648.7,76
28/05/2023,18,12547.0,84
29/05/2023,18,12285.7,68
30/05/2023,18,12255.4,68
31/05/2023,18,13241.9,77
01/06/2023,18,16814.5,86
02/06/2023,18,16837.3,77
03/06/2023,18,10699.9,54
04/06/2023,18,10944.2,54
05/06/2023,18,12090.4,64
06/06/2023,18,12291.0,69
07/06/2023,18,12677.2,63
08/06/2023,18,12249.9,62
09/06/2023,18,12020.8,63
10/06/2023,18,12517.1,68
11/06/2023,18,13963.9,78
12/06/2023,18,15390.2,75
13/06/2023,18,14524.5,72
14/06/2023,18,14352.9,68
15/06/2023,18,14599.7,77
16/06/2023,18,14887.2,71
17/06/2023,18,12409.3,65
18/06/2023,18,12697.1,71
19/06/2023,18,13662.9,70
20/06/2023,18,13652.5,68
21/06/2023,18,13486.8,69
22/06/2023,18,13512.4,72
23/06/2023,18,14501.8,75
24/06/2023,18,15033.4,75
25/06/2023,18,16555.6,81
26/06/2023,18,16878.1,76
27/06/2023,18,16255.4,76
28/06/2023,18,16204.9,75
29/06/2023,18,17222.1,76
30/06/2023,18,17672.8,79
01/07/2023,18,15753.8,77
02/07/2023,18,14767.7,74
03/07/2023,18,18309.0,80
04/07/2023,18,16352.1,74
05/07/2023,18,20567.4,86
06/07/2023,18,21043.6,86
07/07/2023,18,20726.5,83
08/07/2023,18,18793.0,81
09/07/2023,18,18454.7,76
10/07/2023,18,17573.7,72
11/07/2023,18,20348.3,86
12/07/2023,18,22439.5,87
13/07/2023,18,20926.7,84
14/07/2023,18,18302.0,79
15/07/2023,18,19498.0,84
16/07/2023,18,18108.6,76
17/07/2023,18,21965.7,85
18/07/2023,18,20833.4,75
19/07/2023,18,19442.5,82
20/07/2023,18,18247.0,81
21/07/2023,18,16042.2,74
22/07/2023,18,16662.7,79
23/07/2023,18,17123.9,83
24/07/2023,18,19774.8,82
25/07/2023,18,19779.5,72
26/07/2023,18,21712.5,86
27/07/2023,18,22403.8,83
28/07/2023,18,22838.6,88
29/07/2023,18,20031.5,77
30/07/2023,18,15960.4,77
31/07/2023,18,16076.2,77
01/08/2023,18,14736.5,74
02/08/2023,18,15218.4,74
03/08/2023,18,16292.6,76
04/08/2023,18,16038.5,74
05/08/2023,18,15583.3,78
06/08/2023,18,15727.0,81
07/08/2023,18,16687.0,70
08/08/2023,18,17483.9,79
09/08/2023,18,17755.4,82
10/08/2023,18,17754.9,74
11/08/2023,18,16905.3,80
12/08/2023,18,16172.3,78
13/08/2023,18,18080.0,81
14/08/2023,18,17923.0,81
15/08/2023,18,16544.1,70
16/08/2023,18,16867.3,72
17/08/2023,18,17154.7,71
18/08/2023,18,16522.6,77
19/08/2023,18,13819.3,71
20/08/2023,18,15466.9,81
21/08/2023,18,19045.8,83
22/08/2023,18,14980.3,77
23/08/2023,18,14750.5,74
24/08/2023,18,14642.8,71
25/08/2023,18,14743.1,71
26/08/2023,18,16074.3,80
27/08/2023,18,14338.6,74
28/08/2023,18,15374.2,73
29/08/2023,18,15728.3,75
30/08/2023,18,16885.3,79
31/08/2023,18,14230.3,72
01/09/2023,18,14011.5,72
02/09/2023,18,13351.4,77
03/09/2023,18,17139.5,82
04/09/2023,18,20046.6,83
05/09/2023,18,21575.8,85
06/09/2023,18,22515.6,86
07/09/2023,18,23451.0,88
08/09/2023,18,22411.8,80
09/09/2023,18,18790.5,80
10/09/2023,18,17444.4,70
11/09/2023,18,17944.3,73
12/09/2023,18,17151.3,77
13/09/2023,18,16167.2,72
14/09/2023,18,14784.5,74
15/09/2023,18,13491.6,66
16/09/2023,18,12305.7,71
17/09/2023,18,14088.9,75
18/09/2023,18,14949.2,64
19/09/2023,18,13705.9,70
20/09/2023,18,13809.5,71
21/09/2023,18,13532.1,70
22/09/2023,18,13799.5,67
23/09/2023,18,12373.4,59
24/09/2023,18,13359.8,60
25/09/2023,18,13742.1,59
26/09/2023,18,13814.5,62
27/09/2023,18,12907.2,65
28/09/2023,18,13210.4,66
29/09/2023,18,13380.4,54
30/09/2023,18,12408.5,62
